OF_ratio,temperature_K,pressure_Pa,P,CV,CP,T,M_avg,rho 
0.1,273.0,1737001.0,1737001.0000011185,2221.7745173511,2393.4261806361956,600.3544915327566,48.43799622462009,16.855602786596258
0.1,273.0,1737501.0,1737501.0000010866,2221.7763998615537,2393.4278886254647,600.3552402621145,48.438045472410224,16.86045082811362
0.1,273.0,1738001.0,1738001.000001097,2221.778281710377,2393.42959601668,600.3559887266557,48.43809470235979,16.86529886863256
0.1,273.0,1738501.0,1738501.0000011167,2221.7801628979882,2393.431302810221,600.3567369265504,48.43814391447979,16.870146908152854
0.1,273.0,1739001.0,1739001.0000010757,2221.7820434247947,2393.4330090064545,600.3574848619645,48.43819310878141,16.87499494667413
0.1,273.0,1739501.0,1739501.0000010834,2221.7839232912324,2393.4347146057753,600.3582325330672,48.43824228527646,16.879842984197847
0.1,273.0,1740001.0,1740001.0000010855,2221.785802497687,2393.436419608527,600.3589799400162,48.43829144397616,16.884691020724024
0.1,273.0,1740501.0,1740501.0000011004,2221.7876810445914,2393.4381240151047,600.3597270829855,48.4383405848916,16.889539056252858
0.1,273.0,1741001.0,1741001.0000011015,2221.7895589323593,2393.4398278258805,600.36047396214,48.438389708034194,16.894387090784488
0.1,273.0,1741501.0,1741501.000001112,2221.791436161393,2393.4415310412155,600.3612205776402,48.43843881341545,16.899235124319695
0.1,273.0,1742001.0,1742001.0000010747,2221.7933127321267,2393.4432336615046,600.3619669296634,48.43848790104628,16.904083156857787
0.1,273.0,1742501.0,1742501.0000011106,2221.795188644962,2393.444935687108,600.3627130183651,48.43853697093839,16.9089311884007
0.1,273.0,1743001.0,1743001.0000010957,2221.797063900303,2393.4466371183908,600.3634588439108,48.43858602310285,16.913779218947486
0.1,273.0,1743501.0,1743501.0000011104,2221.798938498575,2393.4483379557364,600.3642044064693,48.43863505755095,16.918627248499167
0.1,273.0,1744001.0,1744001.0000011127,2221.8008124401717,2393.4500381995,600.3649497062014,48.43868407429392,16.923475277055772
0.1,273.0,1744501.0,1744501.0000011201,2221.8026857255404,2393.4517378500873,600.3656947432833,48.43873307334292,16.928323304617454
0.1,273.0,1745001.0,1745001.0000010848,2221.8045583550575,2393.453436907834,600.3664395178675,48.43878205470933,16.933171331184475
0.1,273.0,1745501.0,1745501.0000010838,2221.8064303291476,2393.4551353731263,600.3671840301217,48.4388310184044,16.93801935675784
0.1,273.0,1746001.0,1746001.000001107,2221.808301648227,2393.4568332463396,600.3679282802144,48.43887996443937,16.942867381337674
0.1,273.0,1746501.0,1746501.0000010966,2221.810172312698,2393.458530527835,600.3686722683084,48.438928892825274,16.94771540492372
0.1,273.0,1747001.0,1747001.0000011066,2221.8120423229716,2393.460227217985,600.3694159945641,48.438977803573444,16.952563427516996
0.1,273.0,1747501.0,1747501.000001121,2221.8139116794705,2393.4619233171725,600.3701594591533,48.43902669669497,16.957411449117416
0.1,273.0,1748001.0,1748001.000001085,2221.815780382568,2393.4636188257296,600.3709026622289,48.43907557220099,16.96225946972508
0.1,273.0,1748501.0,1748501.0000011139,2221.817648432716,2393.4653137440673,600.3716456039656,48.439124430102986,16.96710748934123
0.1,273.0,1749001.0,1749001.000001091,2221.8195158302897,2393.467008072524,600.3723882845203,48.439173270411615,16.97195550796509
0.1,273.0,1749501.0,1749501.0000011274,2221.8213825757302,2393.4687018114982,600.3731307040612,48.4392220931386,16.976803525598125
0.1,273.0,1750001.0,1750001.0000010757,2221.823248669414,2393.4703949613295,600.3738728627493,48.43927089829439,16.981651542239057
0.1,273.0,1750501.0,1750501.000001095,2221.8251141117635,2393.4720875223957,600.3746147607443,48.439319685890865,16.986499557890124
0.1,273.0,1751001.0,1751001.000001108,2221.826978903178,2393.4737794950606,600.375356398213,48.439368455938634,16.991347572550616
0.1,273.0,1751501.0,1751501.0000011036,2221.8288430440734,2393.4754708796995,600.3760977753193,48.43941720844891,16.99619558622076
0.1,273.0,1752001.0,1752001.0000010957,2221.830706534847,2393.477161676669,600.3768388922223,48.439465943432765,17.00104359890112
0.1,273.0,1752501.0,1752501.000001078,2221.8325693759098,2393.478851886341,600.3775797490894,48.43951466090128,17.00589161059182
0.1,273.0,1753001.0,1753001.0000010687,2221.834431567662,2393.480541509076,600.378320346079,48.43956336086561,17.0107396212935
0.1,273.0,1753501.0,1753501.0000010917,2221.836293110527,2393.4822305452576,600.3790606833568,48.43961204333688,17.015587631006653
0.1,273.0,1754001.0,1754001.0000010713,2221.8381540048917,2393.4839189952345,600.3798007610842,48.439660708325825,17.02043563973077
0.1,273.0,1754501.0,1754501.000001105,2221.8400142511605,2393.485606859369,600.3805405794167,48.439709355844094,17.025283647467532
0.1,273.0,1755001.0,1755001.0000011022,2221.841873849744,2393.4872941380345,600.3812801385269,48.43975798590204,17.03013165421583
0.1,273.0,1755501.0,1755501.0000010831,2221.843732801046,2393.4889808315947,600.3820194385698,48.439806598511076,17.03497965997651
0.1,273.0,1756001.0,1756001.0000010938,2221.8455911054743,2393.4906669404177,600.3827584797124,48.439855193682135,17.039827664750177
0.1,273.0,1756501.0,1756501.000001125,2221.8474487634066,2393.492352464841,600.3834972621023,48.43990377142639,17.0446756685375
0.1,273.0,1757001.0,1757001.0000010962,2221.8493057752644,2393.494037405249,600.3842357859147,48.43995233175443,17.0495236713375
0.1,273.0,1757501.0,1757501.0000011018,2221.851162141466,2393.4957217620195,600.3849740513123,48.44000087467745,17.05437167315144
0.1,273.0,1758001.0,1758001.0000011045,2221.8530178623814,2393.497405535483,600.3857120584445,48.4400494002066,17.05921967397967
0.1,273.0,1758501.0,1758501.0000010992,2221.8548729384397,2393.4990887260296,600.3864498074832,48.440097908352534,17.06406767382204
0.1,273.0,1759001.0,1759001.0000011085,2221.856727370027,2393.5007713340055,600.387187298582,48.44014639912651,17.068915672679417
0.1,273.0,1759501.0,1759501.000001084,2221.858581157542,2393.5024533597725,600.3879245319042,48.44019487253916,17.07376367055145
0.1,273.0,1760001.0,1760001.0000010522,2221.8604343013903,2393.504134803695,600.3886615076105,48.44024332860158,17.07861166743878
0.1,273.0,1760501.0,1760501.00000111,2221.8622868019684,2393.5058156661294,600.3893982258539,48.440291767325064,17.083459663342996
0.1,273.0,1761001.0,1761001.0000010796,2221.86413865969,2393.5074959474537,600.3901346868097,48.44034018871979,17.088307658262014
0.1,273.0,1761501.0,1761501.000001094,2221.865989874942,2393.509175648013,600.3908708906276,48.4403885927972,17.093155652197925
0.1,273.0,1762001.0,1762001.0000010647,2221.8678404481175,2393.510854768163,600.3916068374673,48.440436979567906,17.0980036451501
0.1,273.0,1762501.0,1762501.000001094,2221.8696903796313,2393.5125333082783,600.3923425274925,48.44048534904306,17.10285163711983
0.1,273.0,1763001.0,1763001.000001104,2221.8715396698635,2393.514211268701,600.3930779608554,48.44053370123345,17.10769962810686
0.1,273.0,1763501.0,1763501.00000107,2221.8733883192313,2393.5158886498098,600.3938131377273,48.44058203614966,17.11254761811084
0.1,273.0,1764001.0,1764001.000001087,2221.8752363281133,2393.517565451943,600.3945480582544,48.44063035380306,17.117395607133563
0.1,273.0,1764501.0,1764501.0000010866,2221.877083696927,2393.5192416754808,600.3952827226091,48.44067865420398,17.122243595174123
0.1,273.0,1765001.0,1765001.0000010647,2221.8789304260517,2393.520917320763,600.3960171309424,48.44072693736346,17.12709158223311
0.1,273.0,1765501.0,1765501.0000010743,2221.880776515888,2393.5225923881517,600.3967512834116,48.44077520329252,17.131939568311463
0.1,273.0,1766001.0,1766001.0000010745,2221.8826219668417,2393.524266878013,600.3974851801787,48.440823452001815,17.13678755340896
0.1,273.0,1766501.0,1766501.0000010966,2221.884466779293,2393.5259407906897,600.3982188214005,48.44087168350219,17.141635537526287
0.1,273.0,1767001.0,1767001.0000010745,2221.8863109536574,2393.5276141265585,600.3989522072418,48.440919897804235,17.146483520662873
0.1,273.0,1767501.0,1767501.0000010887,2221.888154490316,2393.5292868859615,600.3996853378542,48.44096809491905,17.151331502820113
0.1,273.0,1768001.0,1768001.0000010438,2221.8899973896596,2393.530959069252,600.400418213399,48.44101627485703,17.156179483997175
0.1,273.0,1768501.0,1768501.0000011076,2221.891839652103,2393.532630676804,600.4011508340319,48.44106443762958,17.16102746419631
0.1,273.0,1769001.0,1769001.000001063,2221.8936812780084,2393.534301708943,600.4018831999083,48.44111258324671,17.165875443415526
0.1,273.0,1769501.0,1769501.0000010922,2221.8955222677955,2393.53597216605,600.4026153111914,48.44116071171975,17.17072342165696
0.1,273.0,1770001.0,1770001.0000010887,2221.8973626218562,2393.5376420484786,600.4033471680399,48.44120882305917,17.17557139891977
0.1,273.0,1770501.0,1770501.000001085,2221.899202340562,2393.5393113565615,600.404078770603,48.44125691727571,17.18041937520484
0.1,273.0,1771001.0,1771001.0000010869,2221.901041424347,2393.5409800906946,600.4048101190523,48.44130499438013,17.185267350512134
0.1,273.0,1771501.0,1771501.0000010573,2221.9028798735444,2393.542648251173,600.4055412135262,48.441353054383065,17.19011532484213
0.1,273.0,1772001.0,1772001.0000010917,2221.904717688599,2393.544315838402,600.4062720541939,48.441401097295596,17.194963298195866
0.1,273.0,1772501.0,1772501.0000010699,2221.906554869867,2393.5459828527014,600.4070026412091,48.441449123127775,17.199811270572344
0.1,273.0,1773001.0,1773001.0000010761,2221.9083914177727,2393.5476492944563,600.4077329747328,48.44149713189081,17.204659241972774
0.1,273.0,1773501.0,1773501.0000010803,2221.910227332681,2393.549315163994,600.4084630549148,48.44154512359516,17.20950721239729
0.1,273.0,1774001.0,1774001.0000010915,2221.9120626149856,2393.550980461668,600.4091928819138,48.441593098251616,17.214355181846297
0.1,273.0,1774501.0,1774501.0000010834,2221.9138972650917,2393.5526451878486,600.4099224558914,48.44164105587056,17.219203150319593
0.1,273.0,1775001.0,1775001.00000108,2221.915731283375,2393.5543093428714,600.4106517769982,48.44168899646283,17.224051117817968
0.1,273.0,1775501.0,1775501.0000010715,2221.9175646702256,2393.555972927089,600.4113808453899,48.44173692003907,17.228899084341652
0.1,273.0,1776001.0,1776001.0000010603,2221.9193974260315,2393.5576359408515,600.412109661223,48.44178482660987,17.233747049890955
0.1,273.0,1776501.0,1776501.0000010598,2221.9212295512007,2393.559298384528,600.4128382246593,48.44183271618586,17.238595014466163
0.1,273.0,1777001.0,1777001.000001109,2221.923061046101,2393.5609602584486,600.4135665358455,48.441880588777835,17.243442978068288
0.1,273.0,1777501.0,1777501.0000010822,2221.9248919111333,2393.562621562978,600.414294594947,48.44192844439583,17.24829094069594
0.1,273.0,1778001.0,1778001.0000010466,2221.926722146656,2393.564282298436,600.4150224021054,48.441976283050856,17.253138902350646
0.1,273.0,1778501.0,1778501.0000011048,2221.9285517531093,2393.5659424652226,600.4157499574909,48.44202410475375,17.25798686303337
0.1,273.0,1779001.0,1779001.0000010906,2221.9303807308293,2393.5676020636392,600.4164772612471,48.44207190951451,17.262834822742942
0.1,273.0,1779501.0,1779501.000001071,2221.9322090802293,2393.5692610940596,600.4172043135347,48.44211969734401,17.267682781480275
0.1,273.0,1780001.0,1780001.0000010945,2221.934036801696,2393.570919556834,600.4179311145085,48.44216746825276,17.272530739246147
0.1,273.0,1780501.0,1780501.0000010864,2221.9358638956082,2393.5725774523016,600.4186576643217,48.44221522225128,17.277378696040177
