OF_ratio,temperature_K,pressure_Pa,P,CV,CP,T,M_avg,rho 
1.0,296.5,12500,12500.000000023323,1783.9126713935816,2140.939572217697,1187.690481074339,23.28805644325736,0.02947852825963256
1.0,296.5,12750,12750.000000020511,1784.4577915491402,2141.398365008437,1188.5867281384953,23.293688743684882,0.03005269274052028
1.0,296.5,13000,13000.000000015363,1784.992805905555,2141.848616083719,1189.4664402607677,23.299221649220605,0.030626571819413088
1.0,296.5,13250,13250.000000013473,1785.518089936751,2142.290643357247,1190.330230686965,23.304658776129905,0.03120017127966414
1.0,296.5,13500,13500.000000011736,1786.0339984151658,2142.724747196316,1191.1786788867694,23.310003543867133,0.03177349668155511
1.0,296.5,13750,13750.000000010208,1786.5408669119856,2143.1512116943363,1192.0123329998682,23.315259189207747,0.032346553374879836
1.0,296.5,14000,14000.000000009031,1787.0390131635006,2143.57030582973,1192.8317120638642,23.320428779127987,0.03291934651057415
1.0,296.5,14250,14250.000000007869,1787.5287383178625,2143.9822845233575,1193.637308047152,23.325515222564135,0.03349188105151115
1.0,296.5,14500,14500.000000006814,1788.0103280744709,2144.387389604804,1194.429587706897,23.33052128116711,0.034064161782535574
1.0,296.5,14750,14750.00000000595,1788.4840537269004,2144.7858506968123,1195.2089942898897,23.33544957915371,0.03463619331979669
1.0,296.5,15000,15000.000000005182,1788.9501731192256,2145.177886026259,1195.9759490919967,23.340302612343663,0.03520798011944175
1.0,296.5,15250,15250.000000004507,1789.4089315239012,2145.563703168532,1196.7308528900826,23.34508275646341,0.03577952648572692
1.0,296.5,15500,15500.000000003922,1789.860562449198,2145.943499732178,1197.4740872587774,23.349792274786022,0.036350836578589125
1.0,296.5,15750,15750.000000003403,1790.3052883825294,2146.317463989131,1198.206015782996,23.354433325170433,0.036921914420725344
1.0,296.5,16000,16000.000000002952,1790.7433214759562,2146.6857754559055,1198.9269851760196,23.359007966556312,0.03749276390421829
1.0,296.5,16250,16250.000000002565,1791.1748641790075,2147.0486054300914,1199.6373263118178,23.36351816496354,0.03806338879674295
1.0,296.5,16500,16500.00000000223,1791.6001098236336,2147.4061174862227,1200.3373551793827,23.36796579904254,0.038633792747389734
1.0,296.5,16750,16750.000000001917,1792.0192431661296,2147.758467935236,1201.0273737661873,23.37235266521358,0.03920397929212603
1.0,296.5,17000,17000.00000000168,1792.4324408882403,2148.1058062491356,1201.7076708766847,23.376680482432825,0.03977395185893706
1.0,296.5,17250,17250.000000001426,1792.839872063131,2148.4482754560254,1202.378522891908,23.380950896615925,0.04034371377265287
1.0,296.5,17500,17500.000000001193,1793.2416985876641,2148.7860125064876,1203.0401944749033,23.385165484749024,0.04091326825949729
1.0,296.5,17750,17750.00000000104,1793.6380755844161,2149.119148614306,1203.6929392266916,23.38932575871382,0.04148261845137381
1.0,296.5,18000,18000.00000000098,1794.029151775904,2149.4478095736376,1204.3370002968397,23.393433168848848,0.04205176738990616
1.0,296.5,18250,18250.000000000713,1794.4150698332012,2149.772116054441,1204.9726109523788,23.39748910727039,0.04262071803025326
1.0,296.5,18500,18500.000000000695,1794.795966701115,2150.0921838780514,1205.5999951084345,23.401494910970793,0.043189473244714977
1.0,296.5,18750,18750.00000000061,1795.17197390177,2150.4081242744355,1206.2193678236238,23.4054518647126,0.043758035826135376
1.0,296.5,19000,19000.00000000049,1795.5432178182878,2150.720044122578,1206.830935762997,23.40936120373461,0.04432640849112903
1.0,296.5,19250,19250.000000000506,1795.9098199600492,2151.0280461752304,1207.4348976310355,23.413224116283907,0.044894593883132695
1.0,296.5,19500,19500.000000000364,1796.2718972111218,2151.332229269416,1208.0314445770314,23.417041745987444,0.04546259457529534
1.0,296.5,19750,19750.00000000031,1796.6295620629487,2151.6326885235712,1208.620760574907,23.42081519407545,0.04603041307322321
1.0,296.5,20000,20000.0000000002,1796.9829228325705,2151.9295155224318,1209.2030227794105,23.424545521466925,0.046598051817578826
1.0,297.0,10000,10000.000000074897,1777.8202711859556,2135.831011175256,1177.7169619207868,23.224059195547408,0.02371717809485838
1.0,297.0,10250,10250.000000064827,1778.4930967380576,2136.39777882668,1178.8221953563448,23.230941181413378,0.02429451207477237
1.0,297.0,10500,10500.000000056125,1779.1504569308067,2136.951465270228,1179.9021407827574,23.23767240551173,0.024871486912357237
1.0,297.0,10750,10750.000000056234,1779.7930614482837,2137.4926717912404,1180.9579566711607,23.244259646191583,0.025448111599370198
1.0,297.0,11000,11000.000000049435,1780.4215718519138,2138.0219588614414,1181.9907230142926,23.250709227928514,0.026024394700421803
1.0,297.0,11250,11250.000000043452,1781.0366058517156,2138.539849763956,1183.0014482882386,23.257027061254476,0.026600344382575945
1.0,297.0,11500,11500.000000038233,1781.6387411130438,2139.046833824022,1183.9910756561503,23.26321867836611,0.027175968442133096
1.0,297.0,11750,11750.000000033704,1782.2285186579556,2139.5433692954116,1184.9604885123497,23.269289264972027,0.027751274329142126
1.0,297.0,12000,12000.000000029728,1782.8064459122024,2140.0298859459826,1185.910515448852,23.275243688843567,0.02832626916979116
1.0,297.0,12250,12250.000000026206,1783.3729994411399,2140.5067873791013,1186.841934715245,23.281086525471967,0.028900959786915467
1.0,297.0,12500,12500.000000023123,1783.9286274121353,2140.9744531228826,1187.7554782328075,23.286822081177366,0.029475352718814938
1.0,297.0,12750,12750.000000020293,1784.4737518155466,2141.4332405144623,1188.6518352153587,23.292454413969192,0.030049454236552343
1.0,297.0,13000,13000.0000000151,1785.0087704722732,2141.8834864031132,1189.5316554422377,23.297987352414516,0.030623270359876685
1.0,297.0,13250,13250.000000013259,1785.5340588519823,2142.325508692619,1190.3955522230383,23.303424512742527,0.031196806871938987
1.0,297.0,13500,13500.000000011587,1786.0499717232362,2142.759607741049,1191.2441050878328,23.30876931437324,0.03177006933282623
1.0,297.0,13750,13750.000000010228,1786.5568446535503,2143.1860676330643,1192.07786223354,23.314024994050648,0.03234306309214699
1.0,297.0,14000,14000.00000000893,1787.054995375869,2143.6051573389313,1192.8973427520593,23.319194618721276,0.0329157933006579
1.0,297.0,14250,14250.000000007753,1787.5447250352088,2144.017131771803,1193.7030386633503,23.324281097293976,0.03348826492106239
1.0,297.0,14500,14500.000000006812,1788.0263193280623,2144.4222327540165,1194.49541677359,23.329287191393878,0.03406048273804126
1.0,297.0,14750,14750.000000005975,1788.500049545307,2144.820689901487,1195.274920376192,23.33421552521364,0.03463245136758587
1.0,297.0,15000,15000.000000005168,1788.9661735284865,2145.212721434627,1196.0419708114175,23.339068594550525,0.03520417526569238
1.0,297.0,15250,15250.000000004457,1789.424936547727,2145.5985349227494,1196.796968898439,23.343848775109844,0.035775658736471615
1.0,297.0,15500,15500.000000003925,1789.8765721091008,2145.97832796863,1197.5402962522353,23.348558330144925,0.03634690593972078
1.0,297.0,15750,15750.000000003443,1790.321302698,2146.3522888387724,1198.272316496231,23.353199417496082,0.03691792089800181
1.0,297.0,16000,16000.000000002936,1790.7593404645518,2146.720597044502,1198.9933763804913,23.357774096085596,0.03748870750326752
1.0,297.0,16250,16250.000000002532,1791.1908878565173,2147.0834238785287,1199.7038068141483,23.362284331916968,0.038059269523068026
1.0,297.0,16500,16500.00000000217,1791.6161382041964,2147.4409329107616,1200.4039238198284,23.366732003625163,0.0386296106063728
1.0,297.0,16750,16750.000000001888,1792.0352762623168,2147.7932804477196,1201.0940294171983,23.371118907616093,0.03919973428903317
1.0,297.0,17000,17000.000000001615,1792.4484787111862,2148.140615957244,1201.7744124415476,23.37544676283225,0.03976964399892156
1.0,297.0,17250,17250.00000000144,1792.8559146225778,2148.4830824634323,1202.445349303465,23.37971721517634,0.040339343060759605
1.0,297.0,17500,17500.00000000121,1793.2577458920887,2148.820816913096,1203.1071046943425,23.383931841622587,0.040908834700666086
1.0,297.0,17750,17750.000000001095,1793.6541276411058,2149.1539505164237,1203.7599322424023,23.38809215404116,0.04147812205044302
1.0,297.0,18000,18000.000000000924,1794.0452085910229,2149.48260906414,1204.4040751233267,23.392199602759856,0.04204720815161567
1.0,297.0,18250,18250.00000000074,1794.4311314118422,2149.8069132229143,1205.0397666292442,23.396255579884844,0.04261609595924867
1.0,297.0,18500,18500.000000000724,1794.812033047417,2150.1269788109976,1205.6672306994017,23.400261422398803,0.043184788345549195
1.0,297.0,18750,18750.000000000673,1795.1880450189303,2150.442917055366,1206.286682415613,23.404218415055254,0.04375328810327263
1.0,297.0,19000,19000.000000000506,1795.5592937086199,2150.7548348321448,1206.898328465256,23.40812779308441,0.04432159794894687
1.0,297.0,19250,19250.00000000041,1795.925900625075,2151.0628348913983,1207.5023675743082,23.411990744725212,0.0448897205259249
1.0,297.0,19500,19500.000000000306,1796.2879826515746,2151.3670160675297,1208.098990912765,23.4158084135971,0.04545765840727543
1.0,297.0,19750,19750.000000000375,1796.645652278858,2151.6674734765115,1208.6883824745082,23.419581900922864,0.0460254140985253
1.0,297.0,20000,20000.000000000182,1796.9990178232888,2151.9642987007032,1209.2707194335223,23.423312267614715,0.046592990040260254
1.0,297.5,10000,10000.000000072956,1777.8361962852855,2135.8659882482375,1177.7808037717134,23.2228233649718,0.02371463049764693
1.0,297.5,10250,10250.000000063103,1778.5090252088676,2136.4327476163203,1178.8861698395538,23.2297053747341,0.024291901372331174
1.0,297.5,10500,10500.000000054715,1779.1663888946614,2136.986426138142,1179.9662451843246,23.23643662385407,0.024868813114958855
1.0,297.5,10750,10750.000000055632,1779.8089970169246,2137.5276250787324,1181.0221883950785,23.243023890599986,0.025445374716955148
1.0,297.5,11000,11000.000000048967,1780.4375111281008,2138.0569048910406,1182.0550795747347,23.249473499372804,0.026021594742612317
1.0,297.5,11250,11250.00000004307,1781.0525489299919,2138.5747888408036,1183.0659273025242,23.25579136063642,0.026597481358696804
1.0,297.5,11500,11500.000000037946,1781.6546880804033,2139.0817662371187,1184.0556748382878,23.261983006524538,0.027173042361225145
1.0,297.5,11750,11750.000000033513,1782.2444695945087,2139.5782953188113,1185.0252056671136,23.268053622687763,0.027748285199976266
1.0,297.5,12000,12000.000000029417,1782.822400891686,2140.0648058397874,1185.9753484663402,23.274008076843845,0.028323217000880974
1.0,297.5,12250,12250.000000025912,1783.3889585314548,2140.5417013904453,1186.906881565878,23.27985094443447,0.028897844586530587
1.0,297.5,12500,12500.000000022868,1783.9445906757894,2141.009361486787,1187.8205369626967,23.28558653173398,0.029472174494991763
1.0,297.5,12750,12750.000000020096,1784.489719310057,2141.468143454617,1188.717003942047,23.29121889670919,0.030046212997104565
1.0,297.5,13000,13000.00000001495,1785.0247422505788,2141.918384132643,1189.5969323507516,23.29675186788775,0.030619966112405382
1.0,297.5,13250,13250.000000013228,1785.5500349627787,2142.360401414746,1190.4609355622265,23.302189061461878,0.03119343962384185
1.0,297.5,13500,13500.00000001151,1786.0659522112467,2142.79449564966,1191.3095931669673,23.307533896817763,0.03176663909130646
1.0,297.5,13750,13750.00000001003,1786.5728295598747,2143.220950913347,1192.143453419162,23.312789610667295,0.03233956986422144
1.0,297.5,14000,14000.000000008838,1787.0709847382298,2143.6400361678784,1192.9630354650496,23.317959269927528,0.03291223709316579
1.0,297.5,14250,14250.000000007678,1787.5607188881659,2144.052006318673,1193.768831376178,23.323045783479422,0.03348464574067098
1.0,297.5,14500,14500.000000006725,1788.0423177032585,2144.4571031808023,1194.5613080077685,23.328051912922398,0.0340568005912539
1.0,297.5,14750,14750.000000005839,1788.5160524716825,2144.8555563633477,1195.3409086998895,23.332980282424757,0.034628706260747905
1.0,297.5,15000,15000.000000005159,1788.9821810324265,2145.24758408023,1196.108054837227,23.337833387761243,0.03520036720499825
1.0,297.5,15250,15250.000000004422,1789.440948653283,2145.633393894681,1196.8631472812835,23.342613604615845,0.035771787727969157
1.0,297.5,15500,15500.000000003904,1789.8925888381052,2146.01318340368,1197.6065676874143,23.347323196222078,0.03634297198931805
1.0,297.5,15750,15750.000000003367,1790.3373240702338,2146.38714086827,1198.3386797175779,23.351964320401525,0.03691392401147153
1.0,297.5,16000,16000.00000000294,1790.7753664978873,2146.755445794609,1199.0598301586492,23.356539036058948,0.03748464768625273
1.0,297.5,16250,16250.000000002481,1791.206918567042,2147.1182694705076,1199.7703499549427,23.361049309181443,0.03805514678108587
1.0,297.5,16500,16500.00000000219,1791.6321736063294,2147.4757754612274,1200.4705551627428,23.36549701838847,0.038625424944819936
1.0,297.5,16750,16750.000000001946,1792.0513163688984,2147.8281200688602,1201.160747833928,23.369883960071455,0.03919548571318938
1.0,297.5,17000,17000.000000001575,1792.464523533578,2148.17545275704,1201.8412168346454,23.37421185315899,0.039765332513953366
1.0,297.5,17250,17250.000000001455,1792.8719641708071,2148.517916545913,1202.51223860506,23.378482343541027,0.04033496867172556
1.0,297.5,17500,17500.000000001248,1793.27380017488,2148.8556483784782,1203.1740778649266,23.382697008179573,0.04090439741251904
1.0,297.5,17750,17750.000000000986,1793.6701866659532,2149.18877946129,1203.826988269683,23.386857358933327,0.041473621868033904
1.0,297.5,18000,18000.00000000083,1794.0612723643299,2149.5174355816694,1204.4712130211535,23.390964846119306,0.04204264507969765
1.0,297.5,18250,18250.000000000844,1794.4471999389455,2149.8417374030028,1205.106985436569,23.39502086183337,0.04261147000247985
1.0,297.5,18500,18500.000000000517,1794.8281063326451,2150.1618007403977,1205.7345294793151,23.39902674304853,0.04318009950849371
1.0,297.5,18750,18750.000000000622,1795.2041230656926,2150.4777368178597,1206.3540602544256,23.402983774509273,0.04374853639040768
1.0,297.5,19000,19000.00000000042,1795.5753765194418,2150.789652508657,1206.9657844716112,23.406893191437117,0.04431678336466167
1.0,297.5,19250,19250.000000000335,1795.9419882016516,2151.0976505601225,1207.5699008783631,23.410756182062965,0.0448848430745254
1.0,297.5,19500,19500.000000000353,1796.3040749948561,2151.401829804087,1208.1666006653986,23.414573889998348,0.04545271809298593
1.0,297.5,19750,19750.00000000023,1796.66174938904,2151.702285354002,1208.7560678465582,23.41834741645888,0.04602041092549081
1.0,297.5,20000,20000.00000000027,1797.015119699896,2151.9991087898566,1209.3384796150901,23.42207782234987,0.04658792401255053
1.0,298.0,10000,10000.000000071175,1777.8521288074292,2135.900993038908,1177.8447063174738,23.22158634967191,0.023712080744964885
1.0,298.0,10250,10250.000000061482,1778.5249610790534,2136.467744091167,1178.9502051105258,23.22846838309314,0.02428928846176828
1.0,298.0,10500,10500.000000053227,1779.1823282352627,2137.021414659766,1180.0304104648421,23.235199657004028,0.024866137056811927
1.0,298.0,10750,10750.000000055134,1779.8249399404235,2137.5626059893452,1181.0864810874655,23.24178694959174,0.025442635521189437
1.0,298.0,11000,11000.000000048458,1780.4534577379627,2138.091878514037,1182.119497191554,23.248236585182543,0.026018792418872973
1.0,298.0,11250,11250.000000042652,1781.068499321436,2138.6097554821554,1183.1304674595578,23.254554474171726,0.026594615916331544
1.0,298.0,11500,11500.000000037606,1781.6706423410878,2139.1167261866376,1184.1203352480618,23.260746148629995,0.027170113809297056
1.0,298.0,11750,11750.000000033093,1782.2604278051388,2139.6132488512876,1185.0899841329763,23.26681679414951,0.02774529354727739
1.0,298.0,12000,12000.000000029127,1782.8383631265901,2140.099753216051,1186.040242877024,23.27277127839436,0.02832016225594689
1.0,298.0,12250,12250.000000025679,1783.404924859075,2140.5766428583015,1186.9718898904732,23.278614176756424,0.028894726757651205
1.0,298.0,12500,12500.000000022612,1783.9605611591655,2141.0442972819146,1187.8856572460475,23.284349795463942,0.02946899359022302
1.0,298.0,12750,12750.000000019918,1784.5056940072345,2141.503073801359,1188.7822343004666,23.28998219244094,0.030042969024279838
1.0,298.0,13000,13000.000000014863,1785.0407212149762,2141.953309244721,1189.6622709680807,23.295515196175472,0.030616659079144803
1.0,298.0,13250,13250.00000001302,1785.566018243526,2142.3953214959292,1190.5263806861626,23.300952422822768,0.031190069537561343
1.0,298.0,13500,13500.000000011376,1786.081939853554,2142.8294108944333,1191.3751431056771,23.306297291734666,0.03176320595922785
1.0,298.0,13750,13750.000000009946,1786.588821605262,2143.2558615074236,1192.2091065381178,23.31155303959124,0.03233607369337967
1.0,298.0,14000,14000.000000008706,1787.086981224804,2143.6749422887387,1193.0287901840857,23.316722733279526,0.03290867789041667
1.0,298.0,14250,14250.000000007714,1787.5767198509068,2144.086908136094,1193.8346861667646,23.321809281652754,0.03348102351269946
1.0,298.0,14500,14500.000000006641,1788.0583231741787,2144.4920008572444,1194.6272613904418,23.32681544628425,0.03405311534457921
1.0,298.0,14750,14750.000000005799,1788.5320624800747,2144.8904500544145,1195.4069592418734,23.331743851318112,0.03462495800173235
1.0,298.0,15000,15000.000000005133,1788.99819560503,2145.282473935035,1196.174201150193,23.336596992506227,0.035196555939851736
1.0,298.0,15250,15250.000000004398,1789.4569678144765,2145.6682800562244,1196.9293880192706,23.341377245511243,0.03576791346275532
1.0,298.0,15500,15500.000000003785,1789.9086126100544,2146.048066009172,1197.6729015448545,23.346086873546685,0.03633903472995996
1.0,298.0,15750,15750.000000003301,1790.3533524730308,2146.4220200494324,1198.405105427466,23.35072803441546,0.036909923763757534
1.0,298.0,16000,16000.000000002849,1790.7913995497197,2146.790321678,1199.1263464908104,23.355302787004536,0.03748058445583998
1.0,298.0,16250,16250.000000002407,1791.222956284264,2147.1531421777336,1199.8369557144115,23.35981309728468,0.0380510205735064
1.0,298.0,16500,16500.000000002135,1791.6482160036367,2147.5106451092583,1200.537249188226,23.364260843859608,0.038621235765484326
1.0,298.0,16750,16750.000000001877,1792.0673634594136,2147.8629867702402,1201.2275289963727,23.368647823106134,0.03919123356739103
1.0,298.0,17000,17000.000000001564,1792.4805753289465,2148.2103166201023,1201.9080840358713,23.37297575393917,0.039761017406873274
1.0,298.0,17250,17250.00000000132,1792.888020681281,2148.5527776749836,1202.5791907764815,23.377246282235532,0.04033059060843476
1.0,298.0,17500,17500.00000000119,1793.2898614094156,2148.890506874076,1203.2411139663423,23.381460984945093,0.040899956397984084
1.0,298.0,17750,17750.00000000106,1793.6862526323334,2149.2236354203515,1203.894107288125,23.385621373914898,0.041469117907118984
1.0,298.0,18000,18000.000000000804,1794.0773430691422,2149.5522890976245,1204.5384139698044,23.38972889945118,0.042038078177167926
1.0,298.0,18250,18250.000000000688,1794.4632753877531,2149.876588566035,1205.1742673537408,23.393784953639457,0.04260684016300525
1.0,298.0,18500,18500.00000000068,1794.8441865300022,2150.1966496375476,1205.8018914274724,23.39779087344309,0.04317540673665303
1.0,298.0,18750,18750.000000000597,1795.2202080152047,2150.5125835331655,1206.4215013192588,23.40174794359727,0.04374378069068789
1.0,298.0,19000,19000.000000000437,1795.591466223841,2150.8244971233103,1207.0333037611695,23.405657399314958,0.04431196474146482
1.0,298.0,19250,19250.0000000005,1795.9580826628417,2151.1324931525824,1207.6374975222184,23.409520428818734,0.044879961532168985
1.0,298.0,19500,19500.000000000382,1796.3201742139559,2151.4366704501977,1208.234273813851,23.413338175712436,0.045447773635705305
1.0,298.0,19750,19750.000000000207,1796.677853366443,2151.7371241271185,1208.8238166698939,23.41711174120425,0.04601540355744277
1.0,298.0,20000,20000.000000000207,1797.0312284352892,2152.033945760924,1209.406303302857,23.42084218619263,0.04658285373781532
1.0,298.5,10000,10000.000000069322,1777.8680687278097,2135.936025520403,1177.9086695415456,23.22034815019569,0.023709528838448714
1.0,298.5,10250,10250.000000059928,1778.5409043239663,2136.502768224301,1179.0143011525743,23.22723020703737,0.024286673344763074
1.0,298.5,10500,10500.000000051903,1779.1982749278577,2137.0564308080884,1180.0946366074568,23.23396150550765,0.024863458739639372
1.0,298.5,10750,10750.00000005458,1779.840890193942,2137.5976144959964,1181.150834731302,23.240548823712192,0.02543989401383814
1.0,298.5,11000,11000.000000048067,1780.4694116565831,2138.126879703281,1182.1839758475726,23.24699848590231,0.02601598773101258
1.0,298.5,11250,11250.000000042304,1781.084457001063,2138.644749660803,1183.195068742002,23.25331640240435,0.0265917480573321
1.0,298.5,11500,11500.000000037198,1781.686603870012,2139.1517136452812,1184.1850568679802,23.259508105225617,0.0271671827882435
1.0,298.5,11750,11750.000000032765,1782.2763932646787,2139.6482298654714,1185.1548238923006,23.265578779899837,0.027742299372984173
1.0,298.5,12000,12000.0000000289,1782.8543325916648,2140.1347280473306,1186.1051986631114,23.271533294037006,0.028317104936970313
1.0,298.5,12250,12250.000000025435,1783.4208983986987,2140.6116117551883,1187.0369596711043,23.277376222978937,0.028891606302301337
1.0,298.5,12500,12500.000000022355,1783.9765388368974,2141.0792604807343,1187.9508390647895,23.283111872907604,0.02946581000657612
1.0,298.5,12750,12750.000000019721,1784.5216758816239,2141.5380315270772,1188.8475262724094,23.28874430170416,0.030039722320188783
1.0,298.5,13000,13000.000000014654,1785.0567073399163,2141.988261711653,1189.727671275878,23.29427733781671,0.030613349262248558
1.0,298.5,13250,13250.000000012882,1785.5820086686547,2142.430268908463,1190.5918875763707,23.299714597363515,0.031186696615295228
1.0,298.5,13500,13500.000000011367,1786.097934624487,2142.864353447571,1191.4407548853544,23.30505949966181,0.03175976993883167
1.0,298.5,13750,13750.000000009843,1786.604820763959,2143.290799387424,1192.2748215716651,23.310315281359525,0.032332574581905534
1.0,298.5,14000,14000.000000008667,1787.102984809802,2143.709875673616,1193.0946068903065,23.315485009313775,0.03290511569473835
1.0,298.5,14250,14250.000000007529,1787.5927278975453,2144.121837196082,1193.900603016119,23.320571592349815,0.033477398239518105
1.0,298.5,14500,14500.000000006594,1788.0743357148726,2144.526925755304,1194.693276902497,23.325577792014812,0.03404942700043203
1.0,298.5,14750,14750.000000005795,1788.5480795444787,2144.9253709466047,1195.4730719829106,23.330506232428384,0.0346212065929972
1.0,298.5,15000,15000.000000004977,1789.0142172202366,2145.317390970912,1196.2404097309711,23.33535940931954,0.03519274147275404
1.0,298.5,15250,15250.000000004375,1789.472994005189,2145.7031933792005,1196.995691092936,23.34013969832962,0.035764035943375384
1.0,298.5,15500,15500.000000003818,1789.9246433987694,2146.0829757568745,1197.7392978049777,23.34484936265182,0.03633509416423609
1.0,298.5,15750,15750.000000003363,1790.3693878801564,2146.4569263539806,1198.471593606203,23.349490560070304,0.0369059201574926
1.0,298.5,16000,16000.0000000029,1790.807439593731,2146.8252246663205,1199.192925357175,23.35406534945435,0.03747651781470613
1.0,298.5,16250,16250.000000002343,1791.239000981823,2147.1880419718204,1199.9036240726402,23.35857569675792,0.038046890903049586
1.0,298.5,16500,16500.00000000221,1791.6642653697281,2147.5455418264446,1200.6040058762608,23.36302348056932,0.038617043071129974
1.0,298.5,16750,16750.000000001874,1792.0834175074217,2147.8978805234055,1201.2943728844064,23.367410497250468,0.039186977854446144
1.0,298.5,17000,17000.00000000151,1792.4966340707651,2148.245207517904,1201.9750140249957,23.371738465702396,0.039756698680532075
1.0,298.5,17250,17250.000000001382,1792.9040841274189,2148.58766582207,1202.6462057973988,23.376009031789017,0.04032620887378282
1.0,298.5,17500,17500.000000001168,1793.3059295690973,2148.925392371304,1203.308212978156,23.38022377244771,0.04089551166000008
1.0,298.5,17750,17750.00000000091,1793.7023255135362,2149.258518364918,1203.9612892771902,23.384384199514066,0.041464610170680115
1.0,298.5,18000,18000.00000000086,1794.0934206787324,2149.5871695833043,1204.6056779486496,23.38849176328318,0.04203350744705296
1.0,298.5,18250,18250.00000000072,1794.4793577314863,2149.911466683266,1205.2416123600315,23.392547855830415,0.0426022064438965
1.0,298.5,18500,18500.000000000597,1794.8602736126468,2150.2315254736477,1205.8693165230434,23.39655381410914,0.043170710033140075
1.0,298.5,18750,18750.000000000604,1795.2362998405888,2150.547457172456,1206.4890055891933,23.400510922845513,0.04373902100727156
1.0,298.5,19000,19000.000000000535,1795.6075627948933,2150.8593686472364,1207.100886312915,23.404420417243614,0.044307142082558454
1.0,298.5,19250,19250.000000000393,1795.974183981663,2151.1673626398597,1207.7051574847596,23.408283485517806,0.044875075902101005
1.0,298.5,19500,19500.000000000284,1796.3362802818526,2151.4715379769127,1208.3020103369217,23.41210127126416,0.04544282503872361
1.0,298.5,19750,19750.000000000186,1796.6939641839876,2151.77198976686,1208.8916289232222,23.415874875683365,0.04601039199771546
1.0,298.5,20000,20000.000000000116,1797.0473440023843,2152.0688095849077,1209.474190475447,23.41960535966682,0.04657777921943305
1.0,299.0,10000,10000.00000006758,1777.8840160218297,2135.9710856657866,1177.972693427305,23.219108767094674,0.023706974779741725
1.0,299.0,10250,10250.000000058459,1778.5568549189159,2136.5378199887064,1179.0784579489032,23.22599084711749,0.024284056023001523
1.0,299.0,10500,10500.000000050526,1779.214228947676,2137.0914745560285,1180.1589235952026,23.232722169914872,0.024860778165169732
1.0,299.0,10750,10750.000000054068,1779.8568477526144,2137.6326505715174,1181.2152493094534,23.239309513510612,0.02543715019667391
1.0,299.0,11000,11000.000000047557,1780.4853728590306,2138.161908431554,1182.2485155254994,23.24575920208046,0.0260131806808459
1.0,299.0,11250,11250.000000041859,1781.1004219438353,2138.679771349434,1183.2597311324112,23.252077145881895,0.026588877783556533
1.0,299.0,11500,11500.000000036875,1781.7025726420625,2139.186728585672,1184.2498396804472,23.25826887685839,0.02716424929996662
1.0,299.0,11750,11750.000000032493,1782.2923659479475,2139.6832383339306,1185.2197249273358,23.264339580484876,0.02773930267904153
1.0,299.0,12000,12000.000000028622,1782.8703092616506,2140.1697303061305,1186.1702158067105,23.270294124317054,0.028314045045938988
1.0,299.0,12250,12250.00000002521,1783.4368791249744,2140.6466080535274,1187.1020908897303,23.276137083646617,0.02888848322251255
1.0,299.0,12500,12500.00000002213,1783.9925236835604,2141.1142510556006,1188.016082400743,23.281872764609037,0.029462623746126126
1.0,299.0,12750,12750.000000019545,1784.5376649077268,2141.573016604064,1188.9128798395539,23.28750522504225,0.030036472886949987
1.0,299.0,13000,13000.0000000172,1785.0727005998579,2142.023241505693,1189.7931332557184,23.29303829335455,0.030610036663885003
1.0,299.0,13250,13250.000000012778,1785.5980062125168,2142.4652436245133,1190.6574562142598,23.29847558562612,0.03118332085924877
1.0,299.0,13500,13500.000000011123,1786.1139364983499,2142.899323281201,1191.5064284872774,23.303820521140462,0.03175633103236581
1.0,299.0,13750,13750.000000009715,1786.6208270102031,2143.3257645254193,1192.340598500956,23.30907633651291,0.03232907253209137
1.0,299.0,14000,14000.000000008647,1787.1189954673716,2143.744836294498,1193.1604855647324,23.31424609857047,0.03290155050846684
1.0,299.0,14250,14250.000000007467,1787.6087430022003,2144.156793470608,1193.9665819051431,23.319332716110164,0.03347376992350733
1.0,299.0,14500,14500.000000006572,1788.0903552993852,2144.561877846885,1194.7593545247144,23.324338950653008,0.03404573556123552
1.0,299.0,14750,14750.000000005615,1788.5641036388624,2144.960319011754,1195.5392469036578,23.329267426293928,0.03461745203700895
1.0,299.0,15000,15000.000000004942,1789.0302458519539,2145.352335159646,1196.3066805600963,23.33412063873905,0.03518892380621669
1.0,299.0,15250,15250.000000004271,1789.4890271992797,2145.738133835356,1197.062056482699,23.33890096360808,0.03576015517238356
1.0,299.0,15500,15500.00000000381,1789.9406811780473,2146.1179126184797,1197.805756448088,23.343610664074017,0.03633115029474414
1.0,299.0,15750,15750.000000003272,1790.3854302653513,2146.491859753562,1198.5381442339828,23.348251897902067,0.03690191319531803
1.0,299.0,16000,16000.000000002812,1790.8234866036148,2146.8601547311787,1199.2595667378205,23.35282672394367,0.037472447765536175
1.0,299.0,16250,16250.000000002427,1791.2550526333584,2147.2229688243283,1199.9703550096042,23.357337108136143,0.038042757772445375
1.0,299.0,16500,16500.00000000213,1791.6803216781623,2147.5804655842744,1200.6708252067103,23.36178492905196,0.03861284686452973
1.0,299.0,16750,16750.000000001863,1792.0994784864101,2147.932801299784,1201.3612794777866,23.366171983038218,0.03918271857717183
1.0,299.0,17000,17000.000000001546,1792.5126997324849,2148.2801254218384,1202.0420067816704,23.370499988982147,0.039752376337791766
