OF_ratio,temperature_K,pressure_Pa,P,CV,CP,T,M_avg,rho
0.1,273.3,9501.0,9501.000000000155,2177.0875928018463,2353.061663500365,582.7047144428487,47.248225747972235,0.09265569240991431
0.1,273.3,10001.0,10001.000000000371,2177.535588907038,2353.4707535986495,582.8758737308802,47.25867414127958,0.0975247163686309
0.1,273.3,10501.0,10501.000000000078,2177.9621936022886,2353.860098529625,583.0390720073957,47.26868476112872,0.1023934867493879
0.1,273.3,11001.0,11001.00000000067,2178.3694270278447,2354.2315758064005,583.1950495277807,47.278295391595265,0.10726201730152751
0.1,273.3,11501.0,11501.00000000103,2178.759032840234,2354.5868048144794,583.3444462502209,47.28753896381681,0.11213032038052934
0.1,273.3,12001.0,12001.000000002083,2179.1325265956907,2354.927192126969,583.4878192625536,47.29644436607702,0.11699840714705101
0.1,273.3,12501.0,12501.000000003183,2179.4912339942357,2355.2539673009564,583.6256565766014,47.305037090222015,0.12186628773011374
0.1,273.3,13001.0,13001.000000005926,2179.836321429634,2355.5682114548144,583.7583881622851,47.31333975274416,0.1267339713622289
0.1,273.3,13501.0,13501.00000000893,2180.168820629249,2355.870880303453,583.8863948588986,47.32137251874185,0.1316014664920564
0.1,273.3,14001.0,14001.000000012904,2180.4896487043216,2356.1628228921586,584.0100156356953,47.32915344982088,0.13646878087922473
0.1,273.3,14501.0,14501.000000018557,2180.79962459908,2356.4447969572016,584.1295535558431,47.336698791817255,0.14133592167450063
0.1,273.3,15001.0,15001.000000025742,2181.099482687629,2356.7174816161105,584.2452807121159,47.34402321449524,0.1462028954881328
0.1,273.3,15501.0,15501.000000034424,2181.3898840924057,2356.981487925922,584.3574423402995,47.35114001257401,0.1510697084484079
0.1,273.3,16001.0,16001.000000045191,2181.671426167267,2357.2373677248183,584.4662602694485,47.35806127538531,0.15593636625213148
0.1,273.3,16501.0,16501.00000005852,2181.944650491452,2357.485621081712,584.5719358335714,47.36479803088533,0.16080287420830294
0.1,273.3,17001.0,17001.000000073942,2182.210049646191,2357.726702608287,584.674652342488,47.371360368573086,0.16566923727617952
0.1,273.3,17501.0,17501.00000009185,2182.4680729904517,2357.961026836319,584.7745771899944,47.37775754493093,0.17053546009851825
0.1,273.3,18001.0,18001.000000113072,2182.7191316077606,2358.188972821107,584.8718636612267,47.38399807431299,0.17540154703079142
0.1,273.3,18501.0,18501.000000138065,2182.9636025632035,2358.4108881012344,584.9666524895812,47.390089807636016,0.18026750216690238
0.1,273.3,19001.0,19001.000000165815,2183.201832583024,2358.6270921197397,585.0590732036969,47.39604000080196,0.1851333293619446
0.1,273.3,19501.0,19501.00000019829,2183.4341412483277,2358.837879192273,585.1492452976763,47.40185537442953,0.18999903225246353
0.1,273.3,20001.0,20001.000000234675,2183.6608237780174,2359.0435210924243,585.2372792517233,47.407542166192094,0.19486461427440005
0.1,273.3,20501.0,20501.000000275944,2183.882153462787,2359.2442693119615,585.323277425588,47.41310617684567,0.1997300786792418
0.1,273.3,21001.0,21001.000000322074,2184.0983838016105,2359.4403570440422,585.4073348434981,47.41855281084059,0.20459542854840862
0.1,273.3,21501.0,21501.00000037387,2184.309750383254,2359.6320009290525,585.489539885973,47.42388711227098,0.20946066680624054
0.1,273.3,22001.0,22001.000000430955,2184.5164725485283,2359.819402596428,585.569974901563,47.42911379679389,0.21432579623165718
0.1,273.3,22501.0,22501.000000493957,2184.7187548633683,2360.0027500304914,585.6487167493518,47.43423728005441,0.2191908194687576
0.1,273.3,23001.0,23001.00000056413,2184.916788428101,2360.1822187839934,585.7258372815519,47.439261703063494,0.2240557390363537
0.1,273.3,23501.0,23501.000000641525,2185.110752043928,2360.3579730588876,585.8014037737918,47.44419095492244,0.2289205573366785
0.1,273.3,24001.0,24001.000000725988,2185.3008132558193,2360.53016667233,585.8754793101067,47.44902869321329,0.23378527666322352
0.1,273.3,24501.0,24501.000000818494,2185.487129285926,2360.69894392089,585.948123127725,47.45377836235288,0.2386498992080648
0.1,273.3,25001.0,25001.000000918655,2185.669847872561,2360.8644403571716,586.0193909272762,47.45844321013287,0.24351442706831566
0.1,273.3,25501.0,25501.000001028035,2185.849108024586,2361.026783487815,586.0893351518428,47.463026302678,0.2483788622522745
0.1,273.3,26001.0,26001.000001147295,2186.0250407024314,2361.186093403493,586.1580052390873,47.46753053798497,0.2532432066848661
0.1,273.3,26501.0,26501.000001276392,2186.197769433165,2361.342483347648,586.2254478491081,47.471958658214994,0.2581074622127852
0.1,273.3,27001.0,27001.00000141507,2186.3674108682444,2361.496060232158,586.2917070712114,47.47631326086432,0.26297163060909173
0.1,273.3,27501.0,27501.00000156518,2186.5340752890943,2361.646925104547,586.3568246114163,47.48059680894735,0.2678357135776212
0.1,273.3,28001.0,28001.000001726625,2186.6978670668955,2361.7951735727797,586.4208399631589,47.484811640285415,0.27269971275693206
0.1,273.3,28501.0,28501.000001899945,2186.8588850818523,2361.9408961925537,586.4837905629731,47.48895997599746,0.2775636297239698
0.1,273.3,29001.0,29001.000002086923,2187.017223105383,2362.0841788201983,586.5457119325617,47.49304392827577,0.2824274659974808
0.1,273.3,29501.0,29501.00000228464,2187.172970149201,2362.225102934897,586.606637808599,47.49706550751967,0.28729122304119226
0.1,273.3,30001.0,30001.000002498753,2187.3262107858154,2362.3637459345264,586.6666002619438,47.50102662888464,0.29215490226677787
0.1,273.3,30501.0,30501.000002724875,2187.477025441115,2362.5001814055477,586.725629806645,47.5049291183098,0.29701850503651095
0.1,273.3,31001.0,31001.000002968576,2187.6254906644153,2362.634479372157,586.7837555004356,47.508774718069354,0.3018820326659225
0.1,273.3,31501.0,31501.000003225683,2187.771679375559,2362.76670652411,586.8410050369367,47.5125650918938,0.3067454864260402
0.1,273.3,32001.0,32001.000003498757,2187.9156610933314,2362.896926427318,586.8974048307493,47.516301829704155,0.3116088675457738
0.1,273.3,32501.0,32501.00000379064,2188.057502145973,2363.0251997179043,586.9529800960534,47.51998645198526,0.3164721772138487
0.1,273.3,33001.0,33001.00000409953,2188.197265865088,2363.151584280858,587.0077549189776,47.52362041384046,0.3213354165807861
0.1,273.3,33501.0,33501.00000442426,2188.3350127657145,2363.27613541597,587.0617523248856,47.52720510874744,0.32619858676064617
0.1,273.3,34001.0,34001.00000476963,2188.470800711961,2363.398905990312,587.1149943401955,47.530741872056595,0.33106168883301884
0.1,273.3,34501.0,34501.00000513462,2188.6046850719417,2363.5199465810247,587.1675020504314,47.53423198421995,0.3359247238441751
0.1,273.3,35001.0,35001.00000552182,2188.7367188599906,2363.639305606133,587.2192956533162,47.537676673822084,0.34078769280897714
0.1,273.3,35501.0,35501.0000059269,2188.8669528701676,2363.757029447521,587.2703945087842,47.54107712038063,0.3456505967119528
0.1,273.3,36001.0,36001.00000635606,2188.9954357991546,2363.8731625639307,587.320817184977,47.544434456978166,0.35051343650902933
0.1,273.3,36501.0,36501.000006805385,2189.12221436224,2363.987747597815,587.3705815017655,47.54774977269057,0.3553762131282003
0.1,273.3,37001.0,37001.00000727576,2189.2473333994367,2364.100825472785,587.4197045704002,47.55102411489412,0.36023892747132097
0.1,273.3,37501.0,37501.00000777406,2189.3708359761654,2364.2124354863063,587.4682028313177,47.55425849138942,0.36510158041495583
0.1,273.3,38001.0,38001.00000829809,2189.492763476623,2364.322615395552,587.51609208923,47.55745387240144,0.36996417281123795
0.1,273.3,38501.0,38501.00000884109,2189.613155690477,2364.431401497019,587.5633875455695,47.56061119246213,0.3748267054891651
0.1,273.3,39001.0,39001.000009416755,2189.732050895626,2364.538828702715,587.6101038295881,47.563731352160765,0.37968917925545115
0.1,273.3,39501.0,39501.000010015014,2189.8494859332436,2364.6449306089776,587.6562550265774,47.56681521979907,0.38455159489534685
0.1,273.3,40001.0,40001.000010642725,2189.965496280937,2364.7497395638397,587.7018547053383,47.56986363293391,0.3894139531734773
0.1,273.3,40501.0,40501.00001129626,2190.0801161186323,2364.853286727407,587.7469159428856,47.57287739984384,0.3942762548348218
0.1,273.3,41001.0,41001.00001198292,2190.193378392782,2364.955602130951,587.7914513487372,47.57585730088939,0.3991385006052317
0.1,273.3,41501.0,41501.00001269728,2190.305314874641,2365.0567147303072,587.8354730866938,47.57880408981265,0.40400069119234694
0.1,273.3,42001.0,42001.00001344181,2190.415956216708,2365.1566524577656,587.8789928961752,47.58171849494801,0.40886282728620466
0.1,273.3,42501.0,42501.000014220175,2190.52533200545,2365.2554422705143,587.9220221120705,47.58460122036352,0.413724909559705
0.1,273.3,43001.0,43001.00001503009,2190.6334708094673,2365.353110194676,587.9645716827841,47.587452946958884,0.41858693866969277
0.1,273.3,43501.0,43501.00001585993,2190.7404002273456,2365.449681369398,588.0066521884273,47.590274333467804,0.42344891525689443
0.1,273.3,44001.0,44001.00001674274,2190.8461469310455,2365.5451800865467,588.0482738569405,47.59306601744307,0.42831083994747843
0.1,273.3,44501.0,44501.00001764806,2190.950736707243,2365.639629828705,588.0894465800299,47.59582861614536,0.4331727133521002
0.1,273.3,45001.0,45001.00001859892,2191.054194496369,2365.733053304867,588.1301799275074,47.59856272743599,0.4380345360681188
0.1,273.3,45501.0,45501.00001957481,2191.1565444300263,2365.8254724848925,588.1704831617012,47.60126893056522,0.4428963086785404
0.1,273.3,46001.0,46001.00002059172,2191.2578098656695,2365.916908631188,588.2103652503846,47.60394778697143,0.44775803175368306
0.1,273.3,46501.0,46501.00002165289,2191.3580134197855,2366.0073823291996,588.2498348794057,47.60659984099765,0.4526197058508765
0.1,273.3,47001.0,47001.000022748376,2191.4571769990607,2366.0969135159244,588.2889004643939,47.60922562059844,0.45748133151507375
0.1,273.3,47501.0,47501.00002388008,2191.5553218299196,2366.1855215069777,588.3275701619448,47.61182563800017,0.4623429092795213
0.1,273.3,48001.0,48001.00002504943,2191.652468487568,2366.2732250233175,588.365851880665,47.614400390316916,0.46720443966558967
0.1,273.3,48501.0,48501.00002626884,2191.74863692094,2366.3600422138575,588.4037532903922,47.616950360174954,0.4720659231842157
0.1,273.3,49001.0,49001.00002752574,2191.8438464804326,2366.4459906812217,588.4412818329885,47.61947601623824,0.4769273603345399
0.1,273.3,49501.0,49501.00000000093,2191.938115999099,2366.5310875498762,588.4784447168222,47.621977816759546,0.4817887513665184
0.1,273.3,50001.0,50001.000000000495,2192.0314635798854,2366.615349294783,588.5152489795782,47.62445619827201,0.4866500972266429
0.1,273.3,50501.0,50501.00000000077,2192.1239069707062,2366.6987920502265,588.5517014165932,47.62691159364605,0.491511398155709
0.1,273.3,51001.0,51001.00000000063,2192.2154633504933,2366.7814314367224,588.5878086414542,47.62934442093652,0.4963726546133811
0.1,273.3,51501.0,51501.00000000014,2192.3061494072035,2366.863282626786,588.6235770803424,47.63175508670934,0.5012338670501109
0.1,273.3,52001.0,52001.00000000085,2192.395981356525,2366.9443603620557,588.659012979131,47.63414398646342,0.5060950359074005
0.1,273.3,52501.0,52501.0000000005,2192.484974959711,2367.0246789696203,588.694122410139,47.63651150503377,0.5109561616180137
0.1,273.3,53001.0,53000.99999999969,2192.5731455405494,2367.1042523775377,588.7289112785726,47.638858016977665,0.5158172446063082
0.1,273.3,53501.0,53501.00000000119,2192.660508001581,2367.183094129676,588.7633853286645,47.6411838869419,0.520678285288472
0.1,273.3,54001.0,54000.99999999966,2192.7470768394714,2367.2612173997763,588.7975501495338,47.64348947001288,0.5255392840726472
0.1,273.3,54501.0,54501.00000000052,2192.8328661598903,2367.338635005063,588.8314111807935,47.645775112054324,0.5304002413593514
0.1,273.3,55001.0,55001.00000000011,2192.917889691412,2367.4153594189506,588.8649737178664,47.648041150026366,0.5352611575415073
0.1,273.3,55501.0,55501.00000000036,2193.0021607991025,2367.491402783477,588.898242917122,47.650287912293194,0.5401220330047735
0.1,273.3,56001.0,56001.00000000086,2193.085692497268,2367.5667769209517,588.9312238007243,47.652515718916824,0.5449828681276988
0.1,273.3,56501.0,56501.000000000946,2193.168497461784,2367.6414933452324,588.9639212613179,47.65472488193802,0.5498436632819164
0.1,273.3,57001.0,57001.00000000013,2193.2505880418066,2367.715563272428,588.9963400664825,47.65691570564535,0.55470441883234
0.1,273.3,57501.0,57501.000000000786,2193.3319762710425,2367.7889976312003,589.0284848630054,47.6590884868339,0.5595651351373805
0.1,273.3,58001.0,58001.00000000052,2193.412673878446,2367.861807072539,589.0603601809659,47.66124351505112,0.5644258125490331
0.1,273.3,58501.0,58501.00000000062,2193.492692298569,2367.9340019792194,589.091970437657,47.66338107283495,0.5692864514131374
0.1,273.3,59001.0,59001.00000000106,2193.5720426813855,2368.0055924747794,589.1233199413348,47.665501435940534,0.5741470520694852
0.1,273.3,59501.0,59501.00000000107,2193.650735901755,2368.076588432167,589.1544128948096,47.66760487355838,0.5790076148519905
0.1,273.3,60001.0,60001.00000000153,2193.7287825684753,2368.146999482003,589.1852533989007,47.66969164852382,0.583868140088859
0.1,273.3,60501.0,60501.000000000524,2193.8061930329773,2368.216835020535,589.2158454557439,47.6717620175172,0.5887286281026816
0.1,273.3,61001.0,61000.99999999994,2193.8829773976445,2368.28610421722,589.2461929719561,47.67381623125804,0.5935890792106624
0.1,273.3,61501.0,61501.00000000134,2193.9591455238187,2368.354816022047,589.2762997616884,47.675854534689805,0.5984494937247017
0.1,273.3,62001.0,62001.000000001135,2194.034707039467,2368.422979172535,589.3061695495527,47.67787716715729,0.6033098719514666
0.1,273.3,62501.0,62501.00000000146,2194.1096713465267,2368.4906022004325,589.335805973408,47.679884362579806,0.6081702141926725
0.1,273.3,63001.0,63001.00000000107,2194.1840476280613,2368.55769343826,589.3652125871055,47.68187634961371,0.6130305207450425
0.1,273.3,63501.0,63501.000000001266,2194.2578448549857,2368.624261025442,589.3943928630333,47.68385335181291,0.6178907919005604
0.1,273.3,64001.0,64000.99999999994,2194.3310717926297,2368.690312914301,589.4233501946381,47.68581558777968,0.6227510279464783
0.1,273.3,64501.0,64501.00000000041,2194.403737007032,2368.755856875796,589.4520878988096,47.6877632713132,0.6276112291655515
0.1,273.3,65001.0,65001.000000000706,2194.4758488709904,2368.8209005050517,589.4806092182046,47.68969661154917,0.632471395836003
0.1,273.3,65501.0,65501.00000000279,2194.5474155698853,2368.8854512266676,589.5089173234587,47.691615813096845,0.6373315282317381
0.1,273.3,66001.0,66001.00000000319,2194.618445107216,2368.949516299767,589.5370153153078,47.6935210761701,0.6421916266223717
0.1,273.3,66501.0,66501.0000000022,2194.6889453100844,2369.013102823004,589.5649062266722,47.6954125967139,0.6470516912733896
0.1,273.3,67001.0,67001.00000000226,2194.7589238343694,2369.076217739284,589.5925930246376,47.697290566526,0.6519117224462264
0.1,273.3,67501.0,67501.00000000397,2194.8283881696566,2369.138867840254,589.6200786123384,47.69915517337477,0.6567717203983543
0.1,273.3,68001.0,68001.00000000479,2194.897345644093,2369.2010597707335,589.6473658308186,47.70100660111205,0.6616316853833313
0.1,273.3,68501.0,68501.00000000511,2194.965803429082,2369.2628000330005,589.6744574608153,47.702845029782395,0.6664916176509362
0.1,273.3,69001.0,69001.0000000059,2195.033768543686,2369.3240949907977,589.7013562244451,47.70467063572952,0.6713515174472705
0.1,273.3,69501.0,69501.00000000553,2195.101247859011,2369.3849508733388,589.728064786882,47.706483591697136,0.676211385014765
0.1,273.3,70001.0,70001.00000000719,2195.1682481023054,2369.4453737790363,589.7545857579215,47.7082840669282,0.6810712205923753
0.1,273.3,70501.0,70501.00000000717,2195.2347758609885,2369.505369679181,589.7809216935349,47.71007222725872,0.68593102441551
0.1,273.3,71001.0,71001.00000000831,2195.3008375866098,2369.56494442155,589.8070750973582,47.71184823521084,0.6907907967162483
0.1,273.3,71501.0,71501.00000001029,2195.3664395985024,2369.6241037337345,589.8330484221108,47.71361225008058,0.6956505377233204
0.1,273.3,72001.0,72001.00000001151,2195.4315880874065,2369.682853226442,589.8588440709815,47.71536442802355,0.7005102476621958
0.1,273.3,72501.0,72501.0000000122,2195.4962891189953,2369.7411983967095,589.8844643989634,47.71710492213876,0.705369926755196
0.1,273.3,73001.0,73001.0000000132,2195.560548637255,2369.799144630988,589.9099117141618,47.718833882547464,0.7102295752215132
0.1,273.3,73501.0,73501.00000001454,2195.624372467695,2369.85669720806,589.9351882790179,47.72055145647157,0.7150891932773031
0.1,273.3,74001.0,74001.00000001636,2195.6877663205482,2369.9138613019622,589.9602963115319,47.72225778830784,0.7199487811357268
0.1,273.3,74501.0,74501.00000001953,2195.7507357937716,2369.9706419847125,589.9852379864244,47.723953019701234,0.724808339007036
0.1,273.3,75001.0,75001.0000000214,2195.8132863760325,2370.027044229038,590.0100154362624,47.7256372896143,0.7296678670985833
0.1,273.3,75501.0,75501.00000002251,2195.875423449532,2370.083072910939,590.0346307525574,47.727310734395616,0.7345273656149444
0.1,273.3,76001.0,76001.00000002472,2195.9371522927913,2370.138732812233,590.0590859868187,47.72897348784572,0.739386834757962
0.1,273.3,76501.0,76501.00000002765,2195.99847808325,2370.1940286229137,590.0833831515672,47.73062568128037,0.7442462747267705
0.1,273.3,77001.0,77001.00000003028,2196.059405899938,2370.2489649435943,590.107524221343,47.732267443592455,0.7491056857178449
0.1,273.3,77501.0,77501.00000003254,2196.119940725899,2370.3035462877046,590.1315111336421,47.73389890131208,0.7539650679250999
0.1,273.3,78001.0,78001.00000003583,2196.1800874506634,2370.3577770837487,590.1553457898681,47.73552017866411,0.7588244215399097
0.1,273.3,78501.0,78501.0000000388,2196.239850872548,2370.4116616773963,590.1790300562076,47.73713139762444,0.7636837467511471
0.1,273.3,79001.0,79001.00000004252,2196.2992357009634,2370.465204333584,590.202565764517,47.738732677974895,0.7685430437452698
0.1,273.3,79501.0,79501.00000004475,2196.358246558575,2370.5184092384807,590.2259547131607,47.74032413735529,0.7734023127063054
0.1,273.3,80001.0,80001.00000004777,2196.4168879834856,2370.57128050148,590.2491986678357,47.74190589131508,0.7782615538159734
0.1,273.3,80501.0,80501.00000005092,2196.47516443126,2370.6238221570343,590.2722993623522,47.743478053363596,0.783120767253681
0.1,273.3,81001.0,81001.00000005719,2196.533080276915,2370.67603816647,590.2952584994014,47.745040735017554,0.7879799531966227
0.1,273.3,81501.0,81501.00000006039,2196.5906398169263,2370.7279324198207,590.3180777513355,47.746594045846756,0.7928391118196325
0.1,273.3,82001.0,82001.0000000647,2196.6478472710382,2370.7795087374607,590.340758760837,47.74813809352234,0.7976982432955366
0.1,273.3,82501.0,82501.00000007088,2196.704706784157,2370.8307708718394,590.3633031416656,47.7496729838586,0.8025573477949607
0.1,273.3,83001.0,83001.00000007398,2196.7612224280324,2370.881722509002,590.3857124793076,47.751198820855976,0.8074164254863928
0.1,273.3,83501.0,83501.00000007979,2196.817398203133,2370.9323672703067,590.4079883316768,47.75271570674378,0.8122754765363477
0.1,273.3,84001.0,84001.00000008463,2196.87323804013,2370.982708713764,590.4301322297064,47.75422374201912,0.8171345011092513
0.1,273.3,84501.0,84501.00000009098,2196.9287458016493,2371.0327503356334,590.4521456780021,47.75572302548786,0.8219934993676166
0.1,273.3,85001.0,85001.00000009725,2196.983925283804,2371.0824955718244,590.4740301554529,47.757213654300585,0.8268524714719365
0.1,273.3,85501.0,85501.00000010202,2197.038780217702,2371.131947799255,590.4957871157937,47.75869572399137,0.8317114175808239
0.1,273.3,86001.0,86001.00000010918,2197.0933142709905,2371.1811103372706,590.5174179882023,47.76016932851327,0.8365703378510507
0.1,273.3,86501.0,86501.00000011592,2197.1475310492106,2371.2299864488637,590.5389241778297,47.76163456027288,0.8414292324374906
0.1,273.3,87001.0,87001.00000012311,2197.2014340972823,2371.278579342032,590.5603070663603,47.76309151016479,0.8462881014932296
0.1,273.3,87501.0,87501.00000013036,2197.255026900817,2371.32689217097,590.5815680125261,47.76454026760449,0.8511469451695622
0.1,273.3,88001.0,88001.00000013878,2197.308312887469,2371.3749280372954,590.6027083526141,47.765980920560935,0.8560057636160564
0.1,273.3,88501.0,88501.00000014644,2197.3612954281807,2371.4226899911846,590.6237294009603,47.76741355558717,0.8608645569805295
0.1,273.3,89001.0,89001.00000015361,2197.413977838483,2371.470181032554,590.6446324504445,47.768838257850994,0.8657233254091152
0.1,273.3,89501.0,89501.00000016316,2197.466363379692,2371.5174041121472,590.6654187729406,47.77025511116548,0.8705820690463358
0.1,273.3,90001.0,90001.00000017208,2197.518455260056,2371.564362132575,590.6860896197782,47.771664198016566,0.8754407880350183
0.1,273.3,90501.0,90501.00000018116,2197.570256635982,2371.611057949439,590.7066462221974,47.77306559959142,0.8802994825164026
0.1,273.3,91001.0,91001.00000019213,2197.6217706131047,2371.6574943722953,590.7270897917698,47.774459395806375,0.8851581526301676
0.1,273.3,91501.0,91501.00000020357,2197.6730002473582,2371.7036741656293,590.7474215208082,47.77584566533323,0.8900167985144279
0.1,273.3,92001.0,92001.000000212,2197.7239485460755,2371.749600049858,590.7676425827941,47.77722448562424,0.8948754203057222
0.1,273.3,92501.0,92501.00000022276,2197.774618469,2371.795274702245,590.787754132755,47.77859593293975,0.8997340181392215
0.1,273.3,93001.0,93001.00000023538,2197.825012929324,2371.840700757854,590.8077573076826,47.77996008236961,0.9045925921485042
0.1,273.3,93501.0,93501.00000024536,2197.8751347946286,2371.885880810391,590.827653226884,47.781317007859364,0.9094511424656783
0.1,273.3,94001.0,94001.00000025761,2197.9249868878046,2371.9308174130438,590.8474429923372,47.782666782233235,0.9143096692215479
0.1,273.3,94501.0,94501.00000026937,2197.9745719880743,2371.975513079417,590.8671276890852,47.784009477216166,0.9191681725454002
0.1,273.3,95001.0,95001.00000028424,2198.023892831842,2372.0199702843,590.8867083855663,47.78534516345663,0.9240266525652052
0.1,273.3,95501.0,95501.00000029737,2198.072952113533,2372.064191464428,590.9061861339403,47.78667391054752,0.9288851094074987
0.1,273.3,96001.0,96001.00000031068,2198.1217524865265,2372.108179019331,590.9255619704398,47.787995787048246,0.9337435431975424
0.1,273.3,96501.0,96501.00000032458,2198.1702965639543,2372.1519353120616,590.9448369156868,47.78931086050417,0.9386019540592504
0.1,273.3,97001.0,97001.00000034044,2198.2185869194896,2372.1954626699035,590.964011974986,47.790619197467954,0.9434603421152932
0.1,273.3,97501.0,97501.00000035355,2198.2666260882006,2372.2387633851604,590.9830881386729,47.791920863517085,0.9483187074869437
0.1,273.3,98001.0,98001.0000003688,2198.314416567308,2372.281839715834,591.0020663823833,47.79321592327497,0.953177050294337
0.1,273.3,98501.0,98501.00000038718,2198.3619608168756,2372.3246938862476,591.0209476673351,47.79450444042882,0.9580353706563579
0.1,273.3,99001.0,99001.00000039993,2198.409261260611,2372.3673280877865,591.0397329406388,47.79578647774644,0.9628936686905358
0.1,273.3,99501.0,99501.00000041902,2198.4563202866025,2372.4097444795575,591.0584231355652,47.79706209709651,0.9677519445134254
0.1,273.3,100001.0,100001.00000043777,2198.503140247939,2372.4519451889514,591.0770191718049,47.79833135946363,0.972610198240214
0.1,273.3,100501.0,100501.0000004549,2198.5497234634427,2372.4939323123144,591.0955219557399,47.79959432496603,0.977468429984979
0.1,273.3,101001.0,101001.00000047292,2198.5960722183354,2372.5357079155474,591.1139323807026,47.800851052872,0.9823266398606855
0.1,273.3,101501.0,101501.00000049324,2198.6421887649176,2372.5772740347284,591.132251327234,47.80210160161599,0.9871848279791454
0.1,273.3,102001.0,102001.00000051178,2198.6880753230867,2372.618632676574,591.1504796633012,47.8033460288139,0.9920429944510284
0.1,273.3,102501.0,102501.0000005325,2198.733734081114,2372.6597858191562,591.168618244567,47.8045843912793,0.9969011393859782
0.1,273.3,103001.0,103001.000000555,2198.779167196119,2372.7007354123216,591.1866679146067,47.80581674503703,1.0017592628925085
0.1,273.3,103501.0,103501.00000057486,2198.8243767947197,2372.7414833782905,591.2046295051389,47.80704314533859,1.0066173650780326
0.1,273.3,104001.0,104001.00000059645,2198.8693649736197,2372.782031612187,591.2225038362526,47.80826364667679,1.011475446049004
0.1,273.3,104501.0,104501.00000062017,2198.914133800128,2372.822381982507,591.2402917166137,47.80947830279898,1.0163335059108123
0.1,273.3,105001.0,105001.00000064074,2198.9586853127234,2372.8625363316364,591.2579939436893,47.81068716672063,1.021191544767758
0.1,273.3,105501.0,105501.00000066649,2199.003021521639,2372.902496476379,591.2756113039541,47.811890290739406,1.0260495627232742
0.1,273.3,106001.0,106001.00000069098,2199.0471444092777,2372.9422642083327,591.2931445730767,47.81308772644701,1.0309075598796673
0.1,273.3,106501.0,106501.00000071479,2199.091055930799,2372.981841294418,591.310594516123,47.814279524743505,1.035765536338369
0.1,273.3,107001.0,107001.00000073902,2199.134758014681,2373.021229477404,591.3279618877893,47.815465735847404,1.0406234921997661
0.1,273.3,107501.0,107501.00000076374,2199.1782525630506,2373.060430476188,591.3452474325198,47.81664640931018,1.045481427563376
0.1,273.3,108001.0,108001.00000079242,2199.2215414522907,2373.0994459863564,591.3624518847483,47.81782159402707,1.0503393425277783
0.1,273.3,108501.0,108501.00000082036,2199.2646265334506,2373.1382776805613,591.3795759690584,47.818991338247955,1.0551972371905374
0.1,273.3,109001.0,109001.00000084774,2199.3075096326893,2373.176927208909,591.3966204003441,47.8201556895904,1.0600551116484045
0.1,273.3,109501.0,109501.00000087521,2199.3501925517735,2373.2153961994272,591.4135858840132,47.82131469504909,1.0649129659971985
0.1,273.3,110001.0,110001.00000090591,2199.392677068502,2373.2536862584425,591.4304731161492,47.82246840100782,1.069770800331872
